0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,1_ECDF Percentile Count_0,1_ECDF Percentile Count_1,1_ECDF Percentile_0,1_ECDF Percentile_1,1_ECDF_0,1_ECDF_1,1_ECDF_2,1_ECDF_3,1_ECDF_4,1_ECDF_5,1_ECDF_6,1_ECDF_7,1_ECDF_8,1_ECDF_9,1_Histogram_0,1_Histogram_1,1_Histogram_2,1_Histogram_3,1_Histogram_4,1_Histogram_5,1_Histogram_6,1_Histogram_7,1_Histogram_8,1_Histogram_9,1_Interquartile range,1_Kurtosis,1_Max,1_Mean,1_Mean absolute deviation,1_Median,1_Median absolute deviation,1_Min,1_Root mean square,1_Skewness,1_Standard deviation,1_Variance,state
200.0,800.0,60253.0,61137.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.25,-0.8448830928874971,61623.0,60663.434,411.24335999999994,60594.0,390.5,59613.0,60665.366083623034,-0.10316645526878582,484.1666940672396,234417.38764399994,200.0,800.0,41301.0,53445.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9455.25,-0.8083940899612867,56860.0,46716.221,5317.44240400002,46043.0,4980.0,32577.0,47157.20825272633,-0.2231253287343875,6434.048932838404,41396985.670159005,rest_pressure
200.0,800.0,59024.0,59960.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,-0.9906112911415539,60841.0,59464.64,461.81120000000203,59345.0,451.0,58646.0,59466.8535811842,0.26308128655963214,513.0930874607454,263264.5164000002,200.0,800.0,58103.0,59526.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.25,-0.17364870433593094,60167.0,58797.907,626.015551999998,58864.5,564.5,56585.0,58803.513313143114,-0.6314142555599349,811.9793029080222,659310.3883509977,rest_pressure
200.0,800.0,58575.0,59700.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.25,-1.164095334569675,60175.0,59131.599,395.48627800000094,59159.0,500.0,58466.0,59133.45168433008,0.1893524424188266,468.089527974083,219107.80619899987,200.0,800.0,58836.0,59772.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.75,-1.5173323707765956,60166.0,59234.655,437.55670000000214,59078.0,465.0,58525.0,59236.54500467596,0.14096748395634467,473.1924787810979,223911.1219749998,rest_pressure
200.0,800.0,58488.0,59563.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.25,-1.6055447813911865,59725.0,59007.555,446.5346999999988,58850.0,458.0,58347.0,59009.54851268564,0.13553140813878162,485.04493912935544,235268.59297500012,200.0,800.0,58565.0,59519.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.5,-1.3803528286775093,59801.0,59081.255,406.66483999999963,59126.5,504.5,58480.0,59083.05413025803,0.1780833690505215,461.07806711553724,212592.98397499984,rest_pressure
200.0,800.0,58586.0,59502.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.25,-1.3951114783316638,59787.0,59067.844,419.6193040000015,59142.0,524.0,58407.0,59069.701982217586,0.16938913738573655,468.50555990724405,219497.45966400026,200.0,800.0,58608.0,59676.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.5,-1.5734198547246976,59873.0,59147.334,435.48480000000285,58995.0,450.0,58498.0,59149.23809198222,0.14355471534287062,474.6025225849522,225247.55444400007,rest_pressure
200.0,800.0,58579.0,59730.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.5,-1.6087984059989595,59849.0,59160.972,439.7586240000016,59022.5,468.5,58529.0,59162.90462335331,0.13474975589303245,478.20025848591905,228675.48721599978,200.0,800.0,58711.0,59573.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.5,-1.3791225578460975,59899.0,59204.106,403.45121599999806,59280.0,510.5,58583.0,59205.843044804285,0.17446428519836893,453.5233034409588,205683.386764,rest_pressure
200.0,800.0,58727.0,59843.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,-1.370444551860378,59915.0,59211.838,409.2110280000008,59209.0,398.5,58554.0,59213.62282794391,0.20286063634483378,459.7489225174971,211369.07175599955,200.0,800.0,58718.0,59825.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.75,-1.6239293098404477,59926.0,59275.016,423.6245920000005,59190.0,486.0,58661.0,59276.83955475359,0.1036385696146864,464.9578472765033,216185.79974400013,rest_pressure
200.0,800.0,58724.0,59849.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,-1.5855282792398087,59915.0,59269.664,417.74919999999923,59235.0,503.0,58662.0,59271.4922939519,0.08341019701184385,465.5406309915384,216728.07910399974,200.0,800.0,58819.0,59746.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.25,-1.4052656086087563,59998.0,59302.232,407.6931680000004,59197.0,407.0,58677.0,59303.95929170328,0.21958543049149135,452.6229006314199,204867.4901760002,rest_pressure
200.0,800.0,58768.0,59809.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,-1.436634824998538,59995.0,59299.467,414.5898420000003,59168.0,428.0,58676.0,59301.25302585941,0.22499757492137323,460.24336270173393,211823.9529109998,200.0,800.0,58832.0,59875.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,-1.5805095911727984,59989.0,59337.975,402.2335999999981,59355.5,498.5,58739.0,59339.64844485515,0.07502929089597823,445.6461133848248,198600.4583750001,rest_pressure
200.0,800.0,58809.0,59870.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.25,-1.5651682171159509,59979.0,59318.578,414.5567519999981,59335.0,500.0,58706.0,59320.35640063199,0.09652565253354603,459.33381751837067,210987.55591599987,200.0,800.0,58850.0,59842.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.5,-1.4614898738894686,60013.0,59342.7,395.24360000000036,59236.0,424.0,58736.0,59344.31194283071,0.18053346679715482,437.39762002096023,191316.6780000003,rest_pressure
200.0,800.0,58807.0,59833.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,-1.430795680256966,60015.0,59320.178,412.99215600000053,59185.0,415.0,58710.0,59321.94689249503,0.2259156344162782,458.11042808039196,209865.16431599998,200.0,800.0,58863.0,59808.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,-1.5932330281421305,59973.0,59335.733,376.42367000000024,59347.0,441.5,58775.0,59337.180900064675,0.008369531964836868,414.5196252422798,171826.5197110001,rest_pressure
200.0,800.0,58812.0,59877.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,-1.5612574910013377,59995.0,59323.118,411.4906960000005,59335.0,502.0,58713.0,59324.88692676961,0.086729084739729,458.1262184987891,209879.63207600027,200.0,800.0,58835.0,59855.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.25,-1.4567451069783806,60018.0,59347.096,390.5065599999988,59235.0,426.0,58756.0,59348.66890455084,0.17179323671119803,432.08460836276,186697.1087839997,rest_pressure
200.0,800.0,58744.0,59880.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.25,-1.4678104649486938,59951.0,59270.34,420.8305199999977,59136.0,433.0,58629.0,59272.160658103225,0.2165155914825843,464.5700855629862,215825.3644000003,200.0,800.0,58822.0,59819.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,-1.5740166264089512,59970.0,59305.274,392.7610119999982,59336.0,474.5,58717.0,59306.86468624016,0.024667371181827144,434.3670071771106,188674.69692400005,rest_pressure
200.0,800.0,58757.0,59820.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,-1.5255468928741898,59949.0,59268.6,410.02479999999815,59321.5,504.0,58649.0,59270.37060572508,0.09582211117746238,458.1329283079315,209885.7800000003,200.0,800.0,58773.0,59854.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,-1.4830757078332788,59989.0,59316.344,412.7884159999981,59170.5,425.5,58701.0,59318.08694686638,0.209281857255352,454.723553012157,206773.50966399998,rest_pressure
200.0,800.0,58734.0,59799.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,-1.454217068161885,59953.0,59265.062,418.18255600000015,59119.0,424.0,58640.0,59266.879758934505,0.2175809121128228,464.17937928779213,215462.49615599998,200.0,800.0,58834.0,59853.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,-1.5635567140059459,59974.0,59315.609,406.4311660000001,59348.0,486.0,58699.0,59317.30793735501,0.08756713397609865,448.9430856121965,201549.894119,rest_pressure
200.0,800.0,58812.0,59927.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,-1.5497957726798866,60013.0,59346.03,417.9971600000021,59374.5,517.0,58701.0,59347.868147305846,0.11035454810888912,467.0940687912877,218176.8691000002,200.0,800.0,58887.0,59818.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,-1.4560232502067414,60077.0,59380.074,397.38747999999805,59354.0,438.0,58712.0,59381.70313743115,0.14647988136070747,439.86277010449504,193479.25652399988,rest_pressure
200.0,800.0,58734.0,59780.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.75,-1.3930032631868308,59955.0,59247.18,409.50904,59210.0,422.0,58627.0,59248.957416278645,0.20804312016020127,458.93023827157,210616.9636,200.0,800.0,58825.0,59857.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5,-1.601458764692048,59959.0,59309.752,418.2131839999988,59238.5,461.0,58694.0,59311.511679841715,0.10460293779004357,456.87574513865326,208735.44649599964,rest_pressure
200.0,800.0,58725.0,59813.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,-1.599436249693413,59907.0,59247.91,428.3875600000026,59157.5,482.5,58621.0,59249.766457666316,0.12117209173861994,469.0265663051508,219985.91990000004,200.0,800.0,58795.0,59727.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.25,-1.392994598255501,59981.0,59294.414,401.6570320000003,59311.0,419.0,58688.0,59296.11958728834,0.19062334630543715,449.7404880639499,202266.50660399985,rest_pressure
200.0,800.0,58870.0,59774.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.5,-1.3775901691590093,60078.0,59333.18,417.1644800000007,59415.0,493.0,58612.0,59334.971572724295,0.15198250303348837,461.08852035156985,212602.62360000005,200.0,800.0,58865.0,59937.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.5,-1.4997088089579558,60108.0,59400.775,420.8660000000013,59282.5,439.5,58707.0,59402.60183021447,0.13636900575061514,465.8686492725175,217033.5983749999,rest_pressure
200.0,800.0,58818.0,59926.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.25,0.5171496718167736,60033.0,59351.769,434.4888059999977,59229.0,452.0,56308.0,59353.79778992242,-0.23808303871258993,490.742964940915,240828.65763900013,200.0,800.0,58919.0,59913.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,-1.4108100534131849,60105.0,59409.466,401.87867999999924,59425.0,456.0,58217.0,59411.18660816328,0.13171554645161634,452.1546028119141,204443.7848439998,rest_pressure
200.0,800.0,56083.0,57352.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,-1.4713800859510604,57470.0,56688.16,477.8499200000005,56547.0,496.0,55986.0,56690.62594251364,0.2022357185522718,528.7585161489128,279585.5684000001,200.0,800.0,57581.0,58796.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,-1.5350488576665628,58962.0,58160.763,472.35221399999773,58188.0,569.0,57458.0,58163.13116011723,0.10946461356574431,524.85579622502,275473.6068309997,rest_pressure
200.0,800.0,55281.0,56671.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.25,-1.1787380821460134,57429.0,56026.017,600.5933399999991,55988.5,604.5,54882.0,56030.1125917573,0.029872438191996687,677.4482716126739,458936.1607109993,200.0,800.0,56764.0,58140.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.25,-0.9940668169787483,58867.0,57474.514,565.7449920000008,57563.5,581.0,56367.0,57478.4035276381,0.14911060062473933,668.664751429294,447112.54980399954,rest_pressure
200.0,800.0,55847.0,57552.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.25,-0.8588927026963851,58450.0,56725.192,734.2027839999921,56800.0,674.5,55053.0,56732.170310750495,-0.017898081917368275,889.7981406678712,791740.7311360006,200.0,800.0,57152.0,58696.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.25,-0.7855241963013415,59517.0,57939.974,637.4934319999941,58007.5,573.0,56380.0,57945.39779649459,-0.07623369071496904,792.8043096023127,628538.6733239997,rest_pressure
200.0,800.0,57601.0,58616.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,-1.1476324799105975,59206.0,58112.401,498.3426740000003,57970.0,520.0,57091.0,58115.06059175195,0.07795112502434969,555.9834513715315,309117.5981990001,200.0,800.0,58391.0,59590.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,-1.289690372614528,59882.0,58972.201,447.5341059999999,59023.0,538.0,58082.0,58974.53189603967,0.09800464158864307,524.3296411600242,274921.5725989997,rest_pressure
200.0,800.0,58334.0,59450.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.25,-1.233551904600202,59689.0,58838.508,417.79293600000256,58797.0,456.0,57928.0,58840.60516712927,0.07759129498938325,496.7824150833042,246792.76793600037,200.0,800.0,59084.0,59908.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.5,-1.294755608718632,60286.0,59503.678,430.32213599999943,59476.0,367.0,58624.0,59505.551067660905,0.12032251695600496,472.13593203229135,222912.33831600042,rest_pressure
200.0,800.0,58791.0,59732.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.75,-1.3760815537526725,59943.0,59222.031,407.4178839999985,59299.0,485.0,58441.0,59223.741657185084,0.13881785550844603,450.13343803698916,202620.11203899994,200.0,800.0,59279.0,60301.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,-1.5047967578503996,60503.0,59785.612,404.6304000000011,59683.5,444.0,59132.0,59787.2893865912,0.13733893889969326,447.8504007545373,200569.98145599966,rest_pressure
200.0,800.0,58979.0,59953.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.75,-1.456999585618062,60170.0,59464.642,405.6407199999991,59331.0,410.5,58470.0,59466.31694857182,0.15695761852175946,446.3219015867358,199203.23983599988,200.0,800.0,59463.0,60467.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.75,-1.4569364164581438,60556.0,59923.298,378.48888799999935,59948.5,444.0,59131.0,59924.81622758638,0.1285247383601419,426.5638442202994,181956.71319599985,rest_pressure
200.0,800.0,59115.0,60140.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.75,-1.5207346639615353,60244.0,59603.509,383.3009640000017,59607.0,476.0,58994.0,59605.066908988534,0.11802315774570084,430.94792251384615,185716.11191899993,200.0,800.0,59584.0,60486.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.25,-1.4633137747505363,60661.0,60015.13,384.7075200000003,59882.0,378.0,59413.0,60016.627499218914,0.20294837391088974,423.9663466597321,179747.46310000014,rest_pressure
200.0,800.0,59255.0,60118.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.5,-1.424347709528487,60341.0,59696.953,382.72587200000186,59663.0,386.0,59095.0,59698.459566365695,0.1914890241718585,424.1192200207388,179877.11279099985,200.0,800.0,59596.0,60556.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.25,-1.5765435422254173,60675.0,60061.931,385.30458399999793,59987.5,415.5,59494.0,60063.411813540864,0.12408483185167278,421.76205879500327,177883.2342389998,rest_pressure
200.0,800.0,59318.0,60282.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.75,-1.5341004624698962,60483.0,59792.334,392.68479200000223,59680.0,434.0,59210.0,59793.890007859496,0.15197680802540076,431.3665546191544,186077.1044439999,200.0,800.0,59607.0,60557.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.75,-1.4435220844400494,60688.0,60071.278,366.59732000000076,60102.5,428.5,59517.0,60072.69724270752,0.15071255141891887,412.9327556830532,170513.4607160001,rest_pressure
200.0,800.0,59441.0,60476.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,-1.4912097741102381,60517.0,59917.588,372.36565600000023,59939.0,468.0,59317.0,59919.07072767401,0.11892807414576513,421.527140592394,177685.13025599992,200.0,800.0,59700.0,60628.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.75,-1.5020309375810623,60787.0,60148.969,381.39653599999843,60028.0,395.5,59579.0,60150.42289232055,0.18787301983677368,418.2132973005523,174902.36203900017,rest_pressure
200.0,800.0,59554.0,60467.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.25,-1.4422454584495359,60650.0,59992.29,383.98288000000224,59882.0,367.0,59405.0,59993.77755369302,0.19999659478640852,422.4757009580551,178485.7179,200.0,800.0,59714.0,60694.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,-1.549983466974192,60785.0,60181.605,373.311569999999,60165.0,446.5,59644.0,60183.03574482597,0.11310428957787456,414.9832369807243,172211.086975,rest_pressure
200.0,800.0,59549.0,60565.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.75,-1.5738426091442477,60667.0,60048.146,385.7800600000012,59982.0,448.0,59495.0,60049.65925455364,0.12249591204309604,426.30804670332014,181738.5506840002,200.0,800.0,59739.0,60610.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.25,-1.4033739325356278,60817.0,60188.976,367.23190399999856,60181.5,374.5,59629.0,60190.36927228475,0.1961715802372592,409.5377948663595,167721.20542400036,rest_pressure
200.0,800.0,59636.0,60489.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.5,-1.4101733259259828,60723.0,60085.61,372.9351600000016,60136.5,436.0,59497.0,60087.05226307911,0.1713338550384867,416.31790004754777,173320.59389999995,200.0,800.0,59720.0,60717.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.5,-1.5831488640383842,60844.0,60217.626,382.7816719999982,60103.0,406.0,59673.0,60219.08225622506,0.14471832503875318,418.7919604338176,175386.70612400025,rest_pressure
200.0,800.0,59648.0,60656.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,-1.5666061862511218,60789.0,60150.184,390.54480000000143,60028.0,416.5,59585.0,60151.69028634191,0.16794323016575416,425.68658675603115,181209.07014400006,200.0,800.0,59786.0,60705.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.75,-1.437167952800981,60858.0,60242.938,358.76646400000016,60269.0,420.5,59707.0,60244.30411879616,0.1460417080743424,405.7091151995479,164599.88615600005,rest_pressure
200.0,800.0,59693.0,60681.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.5,-1.4891397391078682,60789.0,60161.611,369.4378919999982,60181.0,451.0,59622.0,60163.0524416024,0.11962015414726074,416.4624541048087,173440.9756789999,200.0,800.0,59766.0,60756.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.75,-1.5187200586293397,60868.0,60252.437,379.4532899999995,60129.0,396.0,59691.0,60253.87636322663,0.19196393409683365,416.4761169995225,173452.35603099994,rest_pressure
200.0,800.0,59698.0,60673.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.5,-1.4654935596291776,60809.0,60173.379,381.91248000000087,60044.0,388.0,59602.0,60174.856396662886,0.20872536002731404,421.66584087284093,177802.081359,200.0,800.0,59791.0,60756.0,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.5,-1.5428018047569207,60860.0,60250.995,369.08703999999983,60259.0,449.0,59711.0,60252.3994321139,0.10043955854987323,411.3864812739956,169238.83697499958,rest_pressure
